NodeID_A,longitude_A,latitude_A,type_A,NodeID_B,longitude_B,latitude_B,type_B,A,NE
7810268,132.414541,388.639281,J,22073003,132.42327,388.652701,J,1,189772724
57732764,132.42526,388.63759,J,7810268,132.414541,388.639281,J,1,189772723
5402981,132.41847,388.65269,J,7810268,132.414541,388.639281,J,1,189772722
41950463,132.517985,388.655848,J,77111537,132.509011,388.657158,J,1,189620307
72055756,132.507788,388.651828,J,77111537,132.509011,388.657158,J,1,189620306
77072124,132.536639,388.592603,J,11683982,132.520041,388.593721,J,1,189620069
77072125,132.525342,388.598362,J,77072124,132.536639,388.592603,J,1,189620068
77054752,132.418981,388.654531,J,35371044,132.419549,388.654482,J,1,189513406
77054753,132.387421,388.668037,J,33223708,132.381953,388.669287,J,1,189513389
77054753,132.387421,388.668037,J,26329027,132.389411,388.668371,J,1,189513388
26872867,132.50732,388.61177,J,77025133,132.508267,388.606609,J,10,189462246
26957092,132.51037,388.59581,J,77025133,132.508267,388.606609,J,10,189462245
76990776,132.428031,388.674251,J,68132673,132.427102,388.675893,J,1,189362085
13885456,132.397577,388.662266,J,1846629,132.39894,388.66001,J,1,188891314
13885456,132.397577,388.662266,J,31503652,132.397313,388.661003,J,1,188891313
13885456,132.397577,388.662266,J,7576473,132.39878,388.65946,J,1,188891312
13885456,132.397577,388.662266,J,1588170,132.394288,388.668825,H,1,188891311
13885456,132.397577,388.662266,J,36234552,132.39192,388.66338,J,1,188891301
76494439,132.397198,388.638134,J,22568655,132.401241,388.638571,J,1,188788188
1846965,132.40332,388.63399,J,1587627,132.40307,388.64177,J,1,188711893
45626097,132.40161,388.64701,J,1587627,132.40307,388.64177,J,1,188711892
76374983,132.351682,388.708914,J,4633973,132.37601,388.71391,J,1,188596665
25866156,132.51037,388.59581,H,76374982,132.513205,388.594209,J,10,188596661
26957092,132.51037,388.59581,J,76374982,132.513205,388.594209,J,10,188596660
26477183,132.40523,388.63177,J,13546356,132.41339,388.63477,J,1,188425212
75932384,132.413151,388.65443,J,22245673,132.413151,388.65443,J,10,188051725
66025311,132.498601,388.595854,J,14093466,132.496981,388.595731,J,1,187989526
75915784,132.456338,388.651129,J,63384586,132.451221,388.650593,J,1,187989525
45462263,132.464649,388.651449,J,75915784,132.456338,388.651129,J,1,187989524
71444076,132.387614,388.682895,J,1846976,132.38685,388.68821,J,1,187410076
75419768,132.426417,388.661507,J,29657887,132.419354,388.654421,J,1,187349615
75372982,132.451589,388.637275,J,26546981,132.461791,388.634171,J,1,187246884
75372981,132.475231,388.648209,J,12698947,132.481211,388.656131,J,1,187246880
75372981,132.475231,388.648209,J,26046588,132.48155,388.64642,J,1,187246879
11777670,132.501911,388.593251,J,25866156,132.51037,388.59581,H,10,187174319
75251140,132.387337,388.659391,J,20141971,132.392152,388.657267,J,1,187044702
20141971,132.392152,388.657267,J,67728078,132.394021,388.656262,J,1,187044699
73070524,132.388922,388.657316,J,20141971,132.392152,388.657267,J,1,187044698
20141971,132.392152,388.657267,J,13699349,132.391681,388.657341,J,1,187044697
20141971,132.392152,388.657267,J,27299940,132.392541,388.656061,J,1,187044696
20141971,132.392152,388.657267,J,22171076,132.392152,388.657267,J,1,187044695
20141971,132.392152,388.657267,J,26113676,132.399747,388.647147,H,1,187044694
20141971,132.392152,388.657267,J,20141969,132.391681,388.657341,J,1,187044693
75137673,132.451589,388.637275,J,44571687,132.456615,388.639027,J,1,186941752
53049558, , ,J,74993745, , ,J,0.1,186565792
74892447, , ,J,65060871,132.456775,388.612967,J,1,186448825
22475083,132.41458,388.64719,J,74859098,132.414141,388.648031,J,1,186362927
60551011,132.44235,388.578139,J,26261479,132.44205,388.57797,J,1,185660545
72820722,132.468543,388.696626,J,29008121,132.50582,388.69818,J,1,185660544
60551011,132.44235,388.578139,J,26261479,132.44205,388.57797,J,1,185660536
73399921,132.402879,388.685123,J,12805895,132.39931,388.68343,J,1,185611159
73399921,132.402879,388.685123,J,12806226,132.39765,388.68726,J,1,185611158
74340983,132.452152,388.667901,J,19135066,132.450798,388.665653,J,1,185441064
55563704,132.427373,388.652731,J,7662813,132.433701,388.65271,J,1,184762923
74132079,132.40599,388.65394,J,5605606,132.40608,388.65341,J,0.1,184762922
7926921,132.42639,388.65263,J,55563704,132.427373,388.652731,J,1,184762919
73820410,132.403237,388.682632,J,10689562,132.405731,388.683791,J,1,184364702
60226495,132.41181,388.64624,J,73860225,132.412194,388.647597,J,1,184259039
21768740,132.411364,388.645322,J,73860225,132.412194,388.647597,J,1,184259038
25866156,132.51037,388.59581,H,73820409,132.511495,388.589835,J,1,184189817
11683982,132.520041,388.593721,J,73820409,132.511495,388.589835,J,1,184189816
12805895,132.39931,388.68343,J,73820410,132.403237,388.682632,J,1,184189769
10654878,132.495957,388.636504,J,26905643,132.497341,388.644921,J,1,184189768
26905644,132.501111,388.634101,J,10654878,132.495957,388.636504,J,10,184189767
73476240,132.41838,388.67192,J,25634767,132.428603,388.668115,H,1,183646201
9021323,132.41882,388.67435,J,73476240,132.41838,388.67192,J,10,183646200
73476239, , ,J,12840918,132.38135,388.67485,J,10,183646197
73476239, , ,J,12840918,132.38135,388.67485,J,10,183646196
73355452,132.382272,388.625879,J,26986544,132.39221,388.62181,J,1,183483458
31503654,132.391681,388.657341,J,27299940,132.392541,388.656061,J,1,183483430
73355449,132.449226,388.675699,J,44275445,132.447867,388.680661,J,1,183483419
73355449,132.449226,388.675699,J,27669560,132.44578,388.67744,J,1,183483418
30695124,132.468486,388.658922,J,73108872,132.469134,388.663373,J,10,183153878
29042278,132.473431,388.653791,J,73108872,132.469134,388.663373,J,10,183153876
73122048,132.517558,388.632302,J,29739092,132.519123,388.617582,J,1,183153861
72971982,132.388681,388.658132,J,20141969,132.391681,388.657341,J,1,182940595
72971981,132.503513,388.597042,J,26442154,132.488855,388.620828,J,1,182878956
72971981,132.503513,388.597042,J,11777670,132.501911,388.593251,J,1,182878955
72508177,132.387421,388.668037,J,26329027,132.389411,388.668371,J,1,182698949
72820722,132.468543,388.696626,J,17313125,132.463778,388.694896,J,1,182698945
72692542,132.390999,388.658043,J,17959479,132.390999,388.658043,J,1,182452806
72692542,132.390999,388.658043,J,17959479,132.390999,388.658043,J,1,182452805
72618750,132.405491,388.640999,J,72618749,132.40763,388.63831,J,1,182356090
7628644,132.40763,388.63831,J,72618749,132.40763,388.63831,J,1,182356084
13546360,132.40493,388.63966,J,72618749,132.40763,388.63831,J,1,182356083
72543973,132.431065,388.700621,J,3416067,132.42871,388.70165,J,1,182274174
72508177,132.387421,388.668037,J,28053149,132.387421,388.668037,J,1,182226028
60858503,132.359527,388.618622,J,31284957,132.366407,388.620509,J,1,182226020
33700387,132.381541,388.624203,J,42796984,132.380183,388.624309,J,10,182118711
70992930,132.380183,388.624309,J,27163942,132.379322,388.621485,J,1,182118708
70992929,132.381541,388.624203,J,26512307,132.36905,388.63947,H,10,182118705
3500738,132.386423,388.704856,J,24482523,132.394288,388.668825,G,10,181842845
3416075,132.38321,388.71639,J,24482523,132.394288,388.668825,G,10,181842844
14942122,132.379525,388.710536,J,3416075,132.38321,388.71639,J,1,181842843
8320460,132.369481,388.720661,J,14942122,132.379525,388.710536,J,10,181842842
3432535,132.36132,388.71641,J,8320460,132.369481,388.720661,J,10,181842841
53831849,132.35257,388.71749,J,3432535,132.36132,388.71641,J,10,181842840
3416068,132.35656,388.73494,J,53831849,132.35257,388.71749,J,1,181842839
3416101,132.377815,388.73766,J,3416068,132.35656,388.73494,J,10,181842838
1589604,132.392569,388.728441,H,3416101,132.377815,388.73766,J,10,181842837
72264812,132.475231,388.648209,J,21252811,132.471691,388.638141,J,1,181796629
72264812,132.475231,388.648209,J,36579944,132.474392,388.649825,J,1,181796628
3722524,132.372431,388.703241,J,3500738,132.386423,388.704856,J,10,181796623
4633973,132.37601,388.71391,J,3722524,132.372431,388.703241,J,1,181796622
34258158,132.34381,388.719101,J,4633973,132.37601,388.71391,J,1,181796621
35467489,132.344067,388.743211,J,34258158,132.34381,388.719101,J,1,181796620
1589604,132.392569,388.728441,H,35467489,132.344067,388.743211,J,1,181796619
5605549,132.400747,388.712157,J,3500731,132.40667,388.71078,J,10,181796614
3606296,132.411162,388.708857,J,3500731,132.40667,388.71078,J,10,181796611
3606296,132.411162,388.708857,J,1589189,132.411162,388.708857,H,10,181796610
8328357,132.38324,388.65058,J,72264811,132.38324,388.65058,J,10,181796601
8328356,132.37329,388.64717,J,72264811,132.38324,388.65058,J,10,181796600
53588740,132.523058,388.598178,J,64407039,132.524193,388.594159,J,1,181796599
63730702,132.519129,388.605825,J,29739092,132.519123,388.617582,J,1,181796598
72120673,132.503209,388.646324,J,72055756,132.507788,388.651828,J,1,181796595
34809265,132.383401,388.653031,J,72264810,132.383401,388.653031,J,10,181796593
34809262,132.38251,388.65431,J,72264810,132.383401,388.653031,J,10,181796592
26442152,132.483015,388.63632,J,72187798,132.486187,388.640414,J,1,181706936
36746127,132.490709,388.632104,J,72187798,132.486187,388.640414,J,1,181706935
72120673,132.503209,388.646324,J,28178417,132.503018,388.639682,J,1,181588133
72055755,132.414474,388.684941,J,46246845,132.415971,388.684631,J,1,181520124
26261475,132.460571,388.582391,J,27362167,132.509601,388.59024,J,1,181461131
71976824,132.502657,388.601814,J,2956151,132.50831,388.60172,J,1,181334767
71976824,132.502657,388.601814,J,3500730,132.503057,388.606939,J,1,181334766
70912704,132.429465,388.737281,J,71976825,132.425428,388.736556,J,1,181334759
71976825,132.425428,388.736556,J,22956213,132.428502,388.733803,J,1,181334712
21252811,132.471691,388.638141,J,65856096,132.478222,388.649119,J,1,181276311
65856096,132.478222,388.649119,J,36579944,132.474392,388.649825,J,1,181276310
1847229,132.42415,388.68479,J,1847131,132.42346,388.68495,J,1,181276294
3605876,132.422248,388.684824,J,1847131,132.42346,388.68495,J,1,181276293
26633203,132.383301,388.653497,H,46321753,132.377361,388.666961,J,1,180865887
71682724,132.42036,388.63725,J,43884291,132.42036,388.63725,J,1,180865886
17336063,132.40209,388.65089,J,71620246,132.40209,388.65089,J,10,180760321
13796031,132.39981,388.64863,J,71620246,132.40209,388.65089,J,10,180760320
71620245,132.38143,388.61536,J,19714517,132.38143,388.61536,J,1,180760316
14836552,132.392461,388.618731,J,71620245,132.38143,388.61536,J,10,180760315
71480516,132.42036,388.63725,J,43884291,132.42036,388.63725,J,1,180543491
15000853,132.386111,388.683641,J,71444076,132.387614,388.682895,J,1,180373861
71444075,132.398069,388.684293,J,18955459,132.395966,388.684936,J,0.1,180373844
71247579,132.375822,388.629912,J,2771137,132.375371,388.636951,J,1,180057501
70992930,132.380183,388.624309,J,47501158,132.380183,388.624309,J,10,179785678
42796984,132.380183,388.624309,J,47501158,132.380183,388.624309,J,10,179785677
68241940, , ,J,33700387,132.381541,388.624203,J,1,179785673
33700387,132.381541,388.624203,J,70992929,132.381541,388.624203,J,10,179785672
18865279,132.39802,388.65383,J,70952913,132.39802,388.65383,J,10,179743205
22329837,132.397443,388.650007,J,70952913,132.39802,388.65383,J,10,179743204
66967423,132.392924,388.658066,J,22245672,132.38489,388.65525,J,1,179743199
22245672,132.38489,388.65525,J,70952912,132.38489,388.65525,J,10,179743195
19916798,132.381829,388.655197,J,70952912,132.38489,388.65525,J,10,179743194
70912704,132.429465,388.737281,J,60310449,132.438331,388.723011,J,1,179743191
70912703,132.434108,388.676941,J,13564581,132.43169,388.67849,J,1,179743183
41152830,132.37228,388.65432,J,70912702,132.37228,388.65432,J,1,179743179
45666187,132.374041,388.655889,J,70912702,132.37228,388.65432,J,1,179743178
7556873,132.37514,388.65683,J,27994410,132.376485,388.656905,J,1,179742734
8328359,132.378821,388.654564,J,70912700,132.376485,388.656905,J,10,179742733
27994410,132.376485,388.656905,J,70912700,132.376485,388.656905,J,10,179742732
15660480,132.400946,388.672223,J,70867261,132.395511,388.674181,J,10,179551961
21225080,132.395511,388.674181,J,70867261,132.395511,388.674181,J,10,179551960
70867260,132.368363,388.664026,J,63021186,132.381419,388.662594,J,1,179551958
70812915,132.395291,388.640411,J,22073009,132.395291,388.640411,J,1,179551953
49849063,132.394661,388.643735,J,70812915,132.395291,388.640411,J,1,179551952
18955459,132.395966,388.684936,J,5403209,132.39831,388.68416,J,10,179309117
18955459,132.395966,388.684936,J,1844459,132.394288,388.668825,J,10,179309115
22404488,132.383901,388.62278,J,11697446,132.389947,388.622803,J,1,179309113
1844459,132.394288,388.668825,J,24482523,132.394288,388.668825,G,10,179309112
70648731,132.412501,388.67467,J,22171078,132.412501,388.67467,J,10,179309105
21930576,132.41225,388.67719,J,70648731,132.412501,388.67467,J,10,179309104
70652841,132.449932,388.636042,J,11653254,132.449271,388.634861,J,1,179309101
70652841,132.449932,388.636042,J,66750706,132.452345,388.636705,J,1,179309100
70482561,132.434471,388.613093,J,1589218,132.44817,388.62004,J,1,179088612
70391970,132.481944,388.660208,J,13564589,132.458221,388.676889,J,0.1,179034033
69921518,132.474543,388.613796,J,20777909,132.477107,388.616821,J,1,178923002
66796837,132.41504,388.67222,J,5027936,132.418984,388.673399,J,1,178922995
25634767,132.428603,388.668115,H,66796837,132.41504,388.67222,J,1,178922014
63021185,132.431813,388.611968,J,27748243,132.43219,388.61029,J,1,178807719
63021185,132.431813,388.611968,J,50118387,132.429462,388.612034,J,1,178807718
55123426,132.395645,388.646757,J,13796031,132.39981,388.64863,J,1,178757241
69921518,132.474543,388.613796,J,69121041,132.457933,388.616485,J,1,178418165
24482523,132.394288,388.668825,G,7311201,132.400041,388.660491,J,10,178418162
25666587,132.419644,388.683077,H,1846966,132.412267,388.678013,J,1,178418159
42755021,132.40952,388.67828,J,1846966,132.412267,388.678013,J,1,178418149
26113676,132.399747,388.647147,H,7311201,132.400041,388.660491,J,10,178418136
60509149,132.42036,388.63725,J,1589817,132.420068,388.636834,H,1,178417952
43884291,132.42036,388.63725,J,60509149,132.42036,388.63725,J,10,178417951
1589775,132.420068,388.636834,H,43884291,132.42036,388.63725,J,1,178417950
12806231,132.373091,388.677881,J,24482523,132.394288,388.668825,G,10,178374311
12823363,132.36744,388.66598,J,60556597,132.36744,388.66598,H,1,178374301
17922887,132.343769,388.661988,J,60350150,132.34267,388.65564,H,1,178374296
15427692,132.343838,388.679557,J,60350150,132.34267,388.65564,H,1,178374295
15427692,132.343838,388.679557,J,12911292,132.349957,388.669483,J,10,178374294
26477182,132.383171,388.677071,H,12692410,132.351611,388.683681,J,10,178374293
69820132,132.389707,388.663812,J,35371067,132.38941,388.66441,J,1,178272721
56152436,132.392371,388.660061,J,65675544,132.39393,388.66519,J,1,177699677
61992706,132.391458,388.660601,J,65511733,132.392371,388.660061,J,1,177699676
61992706,132.391458,388.660601,J,51041376,132.391571,388.661411,J,1,177699675
69121041,132.457933,388.616485,J,65060871,132.456775,388.612967,J,1,177640496
68959499,132.459958,388.669146,J,13564589,132.458221,388.676889,J,0.1,177477073
68959499,132.459958,388.669146,J,29042278,132.473431,388.653791,J,1,177477072
25866156,132.51037,388.59581,H,11697440,132.461451,388.603881,J,10,177477066
63979887,132.47657,388.60143,J,11697440,132.461451,388.603881,J,10,177477064
63979887,132.47657,388.60143,J,1588950,132.46806,388.594829,J,1,177477063
20204347,132.459806,388.711705,H,68865661,132.454895,388.723704,J,1,177364038
60310450,132.437128,388.728445,J,68865661,132.454895,388.723704,J,1,177364037
28862560,132.467158,388.716757,J,68865660,132.462165,388.703017,J,10,177364036
20204347,132.459806,388.711705,H,68865660,132.462165,388.703017,J,10,177364035
68707553,132.403631,388.674021,J,8965650,132.40598,388.67849,J,1,177284365
8965650,132.40598,388.67849,J,68707553,132.403631,388.674021,J,1,177284364
49425843,132.449841,388.657771,J,63384586,132.451221,388.650593,J,1,177030682
68454321,132.419961,388.672099,J,31620742,132.41994,388.67238,J,1,177030680
68454321,132.419961,388.672099,J,31620742,132.41994,388.67238,J,1,177030679
57732765,132.397215,388.640348,J,28568641,132.399747,388.647147,J,1,176871092
57732765,132.397215,388.640348,J,28568641,132.399747,388.647147,J,1,176871091
68132674,132.426863,388.674278,J,68132673,132.427102,388.675893,J,1,176838703
68241940, , ,J,27163942,132.379322,388.621485,J,1,176838670
68132673,132.427102,388.675893,J,25866149,132.426101,388.67999,J,1,176756284
5290133,132.42701,388.67159,J,68132673,132.427102,388.675893,J,1,176756283
60310408,132.371778,388.653971,J,41152830,132.37228,388.65432,J,1,176756281
7556873,132.37514,388.65683,J,45666187,132.374041,388.655889,J,1,176756280
8328362,132.372701,388.65436,J,27994410,132.376485,388.656905,J,1,176756277
10689564,132.374591,388.641071,J,29270390,132.376881,388.641853,J,1,176423344
1589763,132.394288,388.668825,H,67728079,132.40715,388.65558,J,1,176423343
67728079,132.40715,388.65558,J,66393707,132.401867,388.656747,J,1,176423341
1590380,132.46259,388.59697,J,25866153,132.431131,388.589607,H,10,176423338
1590380,132.46259,388.59697,J,1588950,132.46806,388.594829,J,1,176423337
67728078,132.394021,388.656262,J,20141969,132.391681,388.657341,J,1,176423335
1590380,132.46259,388.59697,J,2863519,132.464215,388.599454,J,1,176423314
67571953,132.400119,388.658202,J,21538220,132.40438,388.661101,J,0.1,176369456
25666587,132.419644,388.683077,H,1589964,132.41169,388.68251,J,1,176288670
5403209,132.39831,388.68416,J,1589964,132.41169,388.68251,J,1,176288669
29739092,132.519123,388.617582,J,58087707,132.518104,388.610506,J,1,176288665
29739092,132.519123,388.617582,J,11683982,132.520041,388.593721,J,1,176288664
29739092,132.519123,388.617582,J,40562851,132.520771,388.601171,J,1,176288663
29739092,132.519123,388.617582,J,28178417,132.503018,388.639682,J,1,176288662
67317642,132.426883,388.64187,J,50974481,132.426677,388.637178,J,1,176138908
67317642,132.426883,388.64187,J,22195513,132.423121,388.646896,J,1,176138907
1847325,132.44415,388.61302,J,15494388,132.451888,388.611662,J,1,175714536
25866156,132.51037,388.59581,H,26261475,132.460571,388.582391,J,10,175714524
16205674,132.453598,388.613978,J,1847325,132.44415,388.61302,J,1,175714515
24447142,132.420068,388.636834,G,1847325,132.44415,388.61302,J,1,175714514
26329027,132.389411,388.668371,J,41412320,132.398418,388.664796,J,1,175615180
66750707,132.394541,388.673148,J,22525128,132.387301,388.68655,J,1,175379735
66750706,132.452345,388.636705,J,11653254,132.449271,388.634861,J,1,175379717
44571687,132.456615,388.639027,J,66750706,132.452345,388.636705,J,1,175379716
66657871,132.39093,388.72671,J,60269017,132.392569,388.728441,J,1,175208033
66657871,132.39093,388.72671,J,60269015,132.394701,388.71831,J,1,175208032
66365857,132.450781,388.700633,J,3500702,132.458801,388.69584,J,1,174757677
66365857,132.450781,388.700633,J,3416073,132.445201,388.70038,J,1,174757676
66250895,132.416208,388.650521,J,46040778,132.41733,388.65403,J,1,174630499
66250895,132.416208,388.650521,J,42441090,132.41244,388.65031,J,1,174630498
66223865,132.50855,388.59425,J,26957092,132.51037,388.59581,J,1,174592712
66223865,132.50855,388.59425,J,26957092,132.51037,388.59581,J,1,174592711
60556595,132.398621,388.657333,J,60151947,132.396234,388.657786,J,1,174543412
60509143,132.399881,388.65583,J,60556595,132.398621,388.657333,J,1,174543411
13699349,132.391681,388.657341,J,20141969,132.391681,388.657341,J,1,174460456
66143390,132.362728,388.602576,J,36506926,132.364042,388.606355,J,1,174460455
26512307,132.36905,388.63947,H,31284957,132.366407,388.620509,J,1,174460452
22195511,132.392152,388.657267,J,20141969,132.391681,388.657341,J,1,174460451
66143389,132.373032,388.640541,J,8328361,132.36905,388.63947,J,1,174460427
29270390,132.376881,388.641853,J,66143389,132.373032,388.640541,J,1,174460426
2956151,132.50831,388.60172,J,25866156,132.51037,388.59581,H,10,174375354
3500730,132.503057,388.606939,J,2956151,132.50831,388.60172,J,1,174375353
15371683,132.500789,388.610922,J,3500730,132.503057,388.606939,J,1,174375351
15371683,132.500789,388.610922,J,45182326,132.500785,388.615956,J,10,174375347
45182326,132.500785,388.615956,J,26013306,132.492111,388.648641,H,10,174375346
8074650,132.414471,388.644163,J,24447142,132.420068,388.636834,G,1,174250067
22568655,132.401241,388.638571,J,24447142,132.420068,388.636834,G,1,174250061
22568655,132.401241,388.638571,J,29721759,132.401231,388.639101,J,1,174250059
29721759,132.401231,388.639101,J,26113676,132.399747,388.647147,H,1,174250057
66025311,132.498601,388.595854,J,11777670,132.501911,388.593251,J,1,174250047
42004236,132.483386,388.639186,J,21252811,132.471691,388.638141,J,1,174184701
38538370,132.414721,388.736861,J,38584532,132.408501,388.734601,J,10,174184688
42004236,132.483386,388.639186,J,65768367,132.482399,388.649799,J,1,174184685
15426515,132.411565,388.709418,J,1589189,132.411162,388.708857,H,10,174184678
15426515,132.411565,388.709418,J,38538368,132.403996,388.718549,J,10,174184677
38584532,132.408501,388.734601,J,38538368,132.403996,388.718549,J,10,174184676
38584531,132.40701,388.74119,J,38538370,132.414721,388.736861,J,10,174141822
38538369,132.39817,388.74734,J,38584531,132.40701,388.74119,J,1,174141818
8489898,132.385211,388.740387,J,1589604,132.392569,388.728441,H,10,174141808
38538369,132.39817,388.74734,J,38488140,132.390232,388.762889,J,1,174141803
38488140,132.390232,388.762889,J,38488141,132.384581,388.756081,J,1,174141797
38488141,132.384581,388.756081,J,15426525,132.388381,388.744021,J,10,174141790
15426525,132.388381,388.744021,J,8489898,132.385211,388.740387,J,10,174141789
26477182,132.383171,388.677071,H,65768371,132.382771,388.679586,J,10,174025464
12805896,132.383651,388.676055,J,65768371,132.382771,388.679586,J,10,174025463
65768365,132.460563,388.659745,J,30695124,132.468486,388.658922,J,1,174025457
65768367,132.482399,388.649799,J,64379815,132.476097,388.648045,J,1,174025415
65796729,132.371363,388.68153,J,12806231,132.373091,388.677881,J,1,174025407
18979143,132.455255,388.655901,J,65768365,132.460563,388.659745,J,1,174025399
65768358,132.399769,388.656541,J,1847016,132.399321,388.654185,J,1,173981838
15390349,132.388718,388.66211,J,26633203,132.383301,388.653497,H,1,173833062
35833975,132.390751,388.660861,J,15390349,132.388718,388.66211,J,10,173833060
3358084,132.38842,388.66155,J,35833975,132.390751,388.660861,J,10,173833056
65675544,132.39393,388.66519,J,3358084,132.38842,388.66155,J,10,173833051
65675544,132.39393,388.66519,J,65675543,132.394268,388.66779,J,10,173833048
19045523,132.394268,388.66779,J,65675543,132.394268,388.66779,J,10,173833032
48452931,132.394268,388.66779,J,65675543,132.394268,388.66779,J,10,173833031
19045523,132.394268,388.66779,J,65675543,132.394268,388.66779,J,10,173833029
11653258,132.394268,388.66779,J,65675543,132.394268,388.66779,J,10,173833028
65675543,132.394268,388.66779,J,24482523,132.394288,388.668825,G,10,173833026
65511726,132.398056,388.645217,J,31284958,132.398605,388.641791,J,1,173488113
42294481,132.411903,388.649233,J,2634807,132.41136,388.651363,J,0.1,173488109
42294481,132.411903,388.649233,J,2634807,132.41136,388.651363,J,0.1,173488108
5466427,132.409797,388.678193,J,13582063,132.41782,388.68239,J,1,173488106
2195630,132.408908,388.672021,J,15660480,132.400946,388.672223,J,1,173488099
26633208,132.414885,388.682603,J,8965653,132.41377,388.68263,J,1,173488094
13715472,132.420254,388.678787,J,9055206,132.42128,388.67857,J,1,173488092
65511733,132.392371,388.660061,J,56152436,132.392371,388.660061,J,1,173488052
35833975,132.390751,388.660861,J,51041376,132.391571,388.661411,J,1,173488048
65511726,132.398056,388.645217,J,21513104,132.398556,388.648081,J,1,173488046
63384586,132.451221,388.650593,J,18979143,132.455255,388.655901,J,1,173312914
45093219,132.415296,388.646361,J,17336058,132.41624,388.64675,J,0.1,173312908
2195087,132.42587,388.67963,J,8489920,132.43107,388.68251,J,1,173147770
12694086,132.410381,388.651661,J,44953328,132.419017,388.64073,J,1,173147726
5209232,132.415836,388.66947,J,25407311,132.415836,388.66947,J,10,173147720
10584914,132.424145,388.646281,J,1589817,132.420068,388.636834,H,1,173013771
20777909,132.477107,388.616821,J,65060871,132.456775,388.612967,J,1,172950818
25634764,132.456775,388.612967,H,65060871,132.456775,388.612967,J,1,172950817
7556834,132.422154,388.679078,J,51985244,132.422154,388.679078,J,0.1,172907656
7556834,132.422154,388.679078,J,51985244,132.422154,388.679078,J,0.1,172907655
7556834,132.422154,388.679078,J,64926379,132.428491,388.68166,J,1,172907653
35402965,132.422462,388.679093,J,7556834,132.422154,388.679078,J,1,172907652
65013718,132.383069,388.598609,J,33548608,132.380961,388.598253,J,1,172907646
20005459,132.441168,388.669902,J,7607169,132.44003,388.66788,J,1,172907645
50029595,132.380709,388.592782,J,65013718,132.383069,388.598609,J,1,172907644
60858502,132.386901,388.602811,J,65013718,132.383069,388.598609,J,1,172907643
13546367,132.382581,388.605081,J,65013718,132.383069,388.598609,J,1,172907614
64926381,132.445018,388.671052,J,20005459,132.441168,388.669902,J,1,172804183
48754943,132.431221,388.672121,J,64926379,132.428491,388.68166,J,1,172761306
64926381,132.445018,388.671052,J,19818852,132.448893,388.672317,J,1,172761303
64926380,132.383343,388.602749,J,42501417,132.387591,388.599411,J,1,172761302
64926378,132.42701,388.67261,J,48754943,132.431221,388.672121,J,1,172761300
49586150,132.454435,388.635964,J,1588994,132.43661,388.63657,J,0.1,172761298
25634767,132.428603,388.668115,H,64926378,132.42701,388.67261,J,1,172761296
64926378,132.42701,388.67261,J,54882091,132.42701,388.67261,J,1,172761294
44390317, , ,J,13564589,132.458221,388.676889,J,0.1,172761293
44390317, , ,J,13564589,132.458221,388.676889,J,0.1,172761292
49586152, , ,J,21144236,132.42832,388.58471,J,0.1,172761288
21144236,132.42832,388.58471,J,49586152, , ,J,0.1,172761287
25431781,132.414406,388.632793,J,7628644,132.40763,388.63831,J,0.1,172761286
12805899,132.40731,388.676829,J,13002840,132.409406,388.678501,J,0.1,172761281
13002840,132.409406,388.678501,J,12805899,132.40731,388.676829,J,0.1,172761280
64787845,132.444251,388.656951,J,13455044,132.441141,388.648595,J,1,172488272
64787845,132.444251,388.656951,J,8198042,132.441471,388.653791,J,1,172488271
64692664,132.39739,388.65383,J,7556837,132.396303,388.654285,J,1,172358617
1588170,132.394288,388.668825,H,64692664,132.39739,388.65383,J,1,172358605
5135469,132.40072,388.65359,J,1847016,132.399321,388.654185,J,1,172358589
3500702,132.458801,388.69584,J,3416073,132.445201,388.70038,J,1,172287675
3416073,132.445201,388.70038,J,3605913,132.44622,388.696873,J,1,172287674
3416073,132.445201,388.70038,J,3416095,132.437401,388.69799,J,1,172287673
3416095,132.437401,388.69799,J,15444897,132.430327,388.698959,J,1,172287672
3416067,132.42871,388.70165,J,15444897,132.430327,388.698959,J,1,172287671
3416067,132.42871,388.70165,J,1589189,132.411162,388.708857,H,10,172287670
3416067,132.42871,388.70165,J,51603177, , ,J,1,172287669
3500788,132.478131,388.699101,J,58889404,132.505361,388.713069,J,1,172287668
20204347,132.459806,388.711705,H,3500788,132.478131,388.699101,J,1,172287667
3500731,132.40667,388.71078,J,1847213,132.40265,388.70977,J,1,172287661
64407039,132.524193,388.594159,J,11683982,132.520041,388.593721,J,1,171965067
64379815,132.476097,388.648045,J,36579944,132.474392,388.649825,J,1,171965049
64354497,132.437864,388.589183,J,26442153,132.43619,388.59141,J,1,171854431
64354497,132.437864,388.589183,J,26442153,132.43619,388.59141,J,1,171854430
64354496,132.358241,388.714096,J,53831849,132.35257,388.71749,J,1,171854421
64318366,132.401556,388.656753,J,59778953,132.401556,388.656753,J,1,171854414
64318366,132.401556,388.656753,J,59778952,132.40301,388.65651,J,1,171854413
3500738,132.386423,388.704856,J,20120531,132.386691,388.711752,J,1,171811900
63384585,132.361666,388.702708,J,3722524,132.372431,388.703241,J,1,171811896
64277380,132.434213,388.678165,J,13564581,132.43169,388.67849,J,1,171811891
64277380,132.434213,388.678165,J,13564581,132.43169,388.67849,J,1,171811890
4633973,132.37601,388.71391,J,56689388,132.379141,388.708158,J,1,171811887
